"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE  -  <b>VALUE</b>","RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE  -  <b>CV (%)</b>","RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE  -  <b>VALUE</b>","RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE  -  <b>CV (%)</b>","RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE  -  <b>VALUE</b>","RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE  -  <b>CV (%)</b>"
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","14",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","OWEN","187","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","47","","15",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","PENDLETON","191","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","51","","11",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","NORTHERN","40","TRIMBLE","223","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","80","","",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","BALLARD","007","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","80","","36.5",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","CALLOWAY","035","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","95","","29",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","CARLISLE","039","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","96","","",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","FULTON","075","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","109","","",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","GRAVES","083","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","86","","42",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","HICKMAN","105","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","102","","",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","LIVINGSTON","139","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","70","","18",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","LYON","143","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","26",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","MARSHALL","157","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","26",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","MCCRACKEN","145","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","67","","",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","166","","65","","39",""
"SURVEY","2009","YEAR","","COUNTY","KENTUCKY","21","PURCHASE","10","TRIGG","221","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","119","","39",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","AVOYELLES","009","","","00000000","","RENT","TOTAL","NOT SPECIFIED","114","","64","","24",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","CATAHOULA","025","","","00000000","","RENT","TOTAL","NOT SPECIFIED","99","","87","","20",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","CONCORDIA","029","","","00000000","","RENT","TOTAL","NOT SPECIFIED","85","","73","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","EVANGELINE","039","","","00000000","","RENT","TOTAL","NOT SPECIFIED","67","","45","","20",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","GRANT","043","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","17",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","123","","71","","14",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","POINTE COUPEE","077","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","56","","15",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","RAPIDES","079","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","77","","14",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","SAINT LANDRY","097","","","00000000","","RENT","TOTAL","NOT SPECIFIED","70","","45","","17",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","CENTRAL","50","WEST BATON ROUGE","121","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","35","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","EAST BATON ROUGE","033","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","15","","12",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","EAST FELICIANA","037","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","11",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","19","","18",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","SAINT HELENA","091","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","15","","13",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","TANGIPAHOA","105","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","24","","19",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","WASHINGTON","117","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","25","","18",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","EAST CENTRAL","60","WEST FELICIANA","125","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","16",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","BIENVILLE","013","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","22","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","CALDWELL","021","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","94","","17",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","CLAIBORNE","027","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","12",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","LINCOLN","061","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","13",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","29.5","","11.5",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","OUACHITA","073","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","67","","27",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTH CENTRAL","20","UNION","111","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","23","","24",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","EAST CARROLL","035","","","00000000","","RENT","TOTAL","NOT SPECIFIED","95","","81","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","FRANKLIN","041","","","00000000","","RENT","TOTAL","NOT SPECIFIED","85","","76","","25",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","MADISON","065","","","00000000","","RENT","TOTAL","NOT SPECIFIED","100","","84","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","MOREHOUSE","067","","","00000000","","RENT","TOTAL","NOT SPECIFIED","109","","87","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","22",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","RICHLAND","083","","","00000000","","RENT","TOTAL","NOT SPECIFIED","95","","66","","27",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","TENSAS","107","","","00000000","","RENT","TOTAL","NOT SPECIFIED","89","","86","","27",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHEAST","30","WEST CARROLL","123","","","00000000","","RENT","TOTAL","NOT SPECIFIED","97","","56","","30",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","BOSSIER","015","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","33","","19",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","CADDO","017","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","51","","13",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","DE SOTO","031","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","16",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","71","","30","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","RED RIVER","081","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","52","","16",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","NORTHWEST","10","WEBSTER","119","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","13",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","ASSUMPTION","007","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","78","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","IBERIA","045","","","00000000","","RENT","TOTAL","NOT SPECIFIED","50","","79","","22",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","IBERVILLE","047","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","28",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","LAFAYETTE","055","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","61","","18",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","51","","63","","17.5",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","SAINT MARTIN","099","","","00000000","","RENT","TOTAL","NOT SPECIFIED","50","","","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTH CENTRAL","80","SAINT MARY","101","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","83","","13",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHEAST","90","ASCENSION","005","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","10",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHEAST","90","LAFOURCHE","057","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","30","","11",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHEAST","90","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","47","","8.3",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHEAST","90","PLAQUEMINES","075","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","12",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHEAST","90","SAINT JAMES","093","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","68","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHEAST","90","TERREBONNE","109","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","74","","13",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","ACADIA","001","","","00000000","","RENT","TOTAL","NOT SPECIFIED","63","","48","","16",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","ALLEN","003","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","10",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","BEAUREGARD","011","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","19","","11",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","CALCASIEU","019","","","00000000","","RENT","TOTAL","NOT SPECIFIED","53","","14","","11",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","CAMERON","023","","","00000000","","RENT","TOTAL","NOT SPECIFIED","89","","","","10",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","JEFFERSON DAVIS","053","","","00000000","","RENT","TOTAL","NOT SPECIFIED","87","","15","","11",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","56","","43.5","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","SOUTHWEST","70","VERMILION","113","","","00000000","","RENT","TOTAL","NOT SPECIFIED","76","","55","","16",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","WEST CENTRAL","40","NATCHITOCHES","069","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","59","","19",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","WEST CENTRAL","40","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","98.5","","","","",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","WEST CENTRAL","40","SABINE","085","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","30","","15",""
"SURVEY","2009","YEAR","","COUNTY","LOUISIANA","22","WEST CENTRAL","40","VERNON","115","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","47","","18",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","LOWER EASTERN SHORE","90","DORCHESTER","019","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","76","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","LOWER EASTERN SHORE","90","SOMERSET","039","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","63.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","LOWER EASTERN SHORE","90","WICOMICO","045","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","65.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","LOWER EASTERN SHORE","90","WORCESTER","047","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","82.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","NORTH CENTRAL","20","BALTIMORE","005","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","62.5","","36",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","NORTH CENTRAL","20","CARROLL","013","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","68.5","","42.5",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","NORTH CENTRAL","20","FREDERICK","021","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","49.5","","42.5",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","NORTH CENTRAL","20","HARFORD","025","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","82","","38.5",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","NORTH CENTRAL","20","HOWARD","027","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","61","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","NORTH CENTRAL","20","MONTGOMERY","031","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","55","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","NORTH CENTRAL","20","WASHINGTON","043","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","57","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","SOUTHERN","80","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","38.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","SOUTHERN","80","PRINCE GEORGES","033","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","39","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","SOUTHERN","80","ST MARYS","037","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","36","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","CAROLINE","011","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","75.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","CECIL","015","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","79","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","KENT","029","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","90","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","QUEEN ANNES","035","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","79.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","TALBOT","041","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","78","","",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","WESTERN","10","ALLEGANY","001","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","21.5","","36.5",""
"SURVEY","2009","YEAR","","COUNTY","MARYLAND","24","WESTERN","10","GARRETT","023","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","31.5","","28.5",""
"SURVEY","2009","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BERKSHIRE","003","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","28","","",""
"SURVEY","2009","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BRISTOL","005","","","00000000","","RENT","TOTAL","NOT SPECIFIED","125","","63.5","","72",""
"SURVEY","2009","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","FRANKLIN","011","","","00000000","","RENT","TOTAL","NOT SPECIFIED","244","","94","","20",""
"SURVEY","2009","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","HAMPSHIRE","015","","","00000000","","RENT","TOTAL","NOT SPECIFIED","234","","94","","20",""
"SURVEY","2009","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","224","","53.5","","27",""
"SURVEY","2009","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","PLYMOUTH","023","","","00000000","","RENT","TOTAL","NOT SPECIFIED","757","","","","",""
"SURVEY","2009","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","WORCESTER","027","","","00000000","","RENT","TOTAL","NOT SPECIFIED","85","","34","","20",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","CLARE","035","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","33","","44",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","GLADWIN","051","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","41.5","","25",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","GRATIOT","057","","","00000000","","RENT","TOTAL","NOT SPECIFIED","158","","116","","33.5",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","ISABELLA","073","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","48.5","","54",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","MECOSTA","107","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","29.5","","38",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","MIDLAND","111","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","81","","36",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","MONTCALM","117","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","56","","37",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","OSCEOLA","133","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","28","","26",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","134","","","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","ARENAC","011","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","58.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","BAY","017","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","98.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","HURON","063","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","124","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","","","44",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","SAGINAW","145","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","97.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","SANILAC","151","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","72","","41",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","TUSCOLA","157","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","124","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","ALCONA","001","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","29.5","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","ALPENA","007","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","24.5","","23",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","CHEBOYGAN","031","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","30","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","IOSCO","069","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","25","","",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","OGEMAW","129","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","32","","22",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","OTHER (COMBINED) COUNTIES","","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","20.5","","23.5",""
"SURVEY","2009","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","OTSEGO","137","","","00000000","","RENT","TOTAL","NOT SPECIFIED","","","20.5","","",""
